# Avida birth chamber mating type histogram
# Fri Apr 12 15:23:20 2013
#  1: Update
#  2: Mating type -1 (juvenile)
#  3: Mating type 0 (female)
#  4: Mating type 1 (male)

100 0 35 0 
200 0 0 12 
